CustomerID,Region,TownSize,Gender,Age,EducationYears,MaritalStatus,JobCategory,EmploymentLength,Retired,HouseholdSize
1025-EBHXYE-1XP,1,2,Female,62,19,Married,Professional,16,No,4
4305-LRKEVC-OHK,1,1,Female,35,18,Unmarried,Professional,7,No,2
0489-VJMNNV-B2E,4,3,Female,64,12,Unmarried,Professional,11,Yes,1
9728-PCVERU-QUL,4,4,Male,62,18,Unmarried,Professional,15,No,1
5497-GGHDKQ-WYP,4,3,Male,43,17,Unmarried,Sales,6,No,7
5568-GRGMYX-QD3,5,4,Female,52,14,Married,Service,10,No,5
8519-SBYPFI-WDF,2,1,Male,77,12,Married,Labor,44,Yes,2
3888-ONZOUU-YK0,2,3,Female,27,17,Unmarried,Sales,1,No,2
0016-KTTUQR-TJY,2,4,Male,47,16,Married,Professional,11,No,3
7838-FCLJLX-587,4,5,Female,41,11,Unmarried,Sales,3,No,1
0119-ZUYERZ-58D,4,2,Female,73,7,Unmarried,Labor,26,Yes,1
4239-XHJYBB-MXE,4,1,Female,27,10,Unmarried,Professional,2,No,1
4307-NRJIOE-S47,5,4,Male,31,14,Unmarried,Sales,1,No,1
1587-MZMPAV-JRN,5,4,Male,18,13,Unmarried,Labor,0,No,3
9012-FHYGCS-MF3,4,2,Female,48,11,Unmarried,Sales,11,No,1
5856-KAFSEN-X1R,2,1,Female,43,19,Married,Professional,4,No,2
8848-WMYABN-778,3,1,Male,34,15,Unmarried,Professional,4,No,3
2002-ZLIOCK-6I7,3,5,Male,56,14,Unmarried,Professional,14,No,1
2521-ZPKZUN-9NE,4,2,Male,36,13,Unmarried,Professional,7,No,1
1695-GRHISU-8UX,5,5,Male,69,15,Married,Professional,11,No,4
8002-PCVKPT-6RU,1,1,Female,50,14,Married,Labor,16,No,4
8970-FKSRYN-TA5,2,1,Male,32,13,Married,Sales,1,No,6
9553-WKDCMK-2EK,1,3,Female,35,11,Unmarried,Service,15,No,1
1312-WAMVXG-AYX,5,1,Male,40,12,Unmarried,Professional,4,No,1
1849-BANNCT-G3C,3,1,Male,55,16,Unmarried,Professional,15,No,1
4612-YEAVKZ-80M,5,3,Male,27,14,Married,Professional,0,No,5
8503-CQVXYX-VNQ,2,1,Female,25,16,Married,Agriculture,2,No,6
9443-DHNCRY-HYP,4,3,Male,47,17,Married,Crafts,12,No,2
7890-FRRBIX-P09,1,1,Female,77,10,Unmarried,Sales,8,No,1
1265-HJKYRM-QBZ,4,1,Male,23,10,Married,Sales,0,No,7
2944-UOGCBI-E3T,3,4,Female,19,14,Married,Sales,0,No,3
0331-MQFNWA-QDA,4,1,Female,67,9,Unmarried,Professional,17,No,1
7503-HIJTOD-MW4,1,4,Female,49,18,Unmarried,Labor,17,No,1
9259-ENLDVN-PCW,4,4,Female,70,11,Married,Professional,17,Yes,2
3276-MIUUEW-M8V,4,2,Female,28,12,Married,Sales,1,No,4
5315-VXBFQT-MJE,3,5,Female,21,13,Unmarried,Crafts,1,No,4
3596-FZKZDT-MYI,5,4,Male,57,21,Unmarried,Labor,16,No,1
1829-TFCYPW-3AE,3,1,Male,54,12,Married,Professional,7,No,3
8678-FRWADD-6I9,4,5,Female,33,14,Married,Service,6,No,5
0126-NHBDFC-AX5,1,2,Male,67,12,Unmarried,Sales,12,No,1
0450-TWQRYG-IVO,1,2,Male,78,16,Unmarried,Professional,33,Yes,1
1836-PEAQKR-B8D,2,2,Female,19,12,Married,Sales,0,No,4
0179-CFWNMI-0VI,4,2,Female,20,15,Married,Professional,0,No,4
2914-DCNGRY-7HC,1,1,Male,40,18,Unmarried,Sales,3,No,1
4479-YKVLST-PE9,5,5,Female,48,16,Unmarried,Crafts,15,No,1
8373-JNKITA-4O5,3,4,Male,51,11,Unmarried,Professional,12,No,1
0673-AUGUGY-RX3,3,4,Female,56,10,Unmarried,Professional,8,No,1
4523-BBAHPB-199,5,3,Male,53,17,Unmarried,Sales,2,No,1
0755-EOIBHS-L8K,4,2,Male,25,15,Married,Sales,0,No,2
4631-VSDGZH-F56,5,3,Female,67,10,Married,Sales,7,No,2
2788-BYDXYB-OI9,4,5,Female,61,12,Married,Crafts,35,No,2
4899-YRZEMD-426,2,4,Male,24,19,Unmarried,Professional,0,No,1
5918-ZGSCGB-2VE,1,2,Male,56,16,Married,Professional,12,No,2
1856-GXWVQP-B9I,2,3,Female,72,17,Unmarried,Sales,10,No,1
3542-NJUBBA-65D,3,2,Male,22,13,Unmarried,Professional,1,No,2
0864-OTEHNB-Q8G,2,4,Male,24,13,Married,Professional,3,No,6
6534-ZARVNK-OUP,5,4,Female,44,10,Married,Labor,19,No,4
4776-LSZCKP-W1Q,1,1,Female,23,14,Married,Sales,1,No,5
3450-FYMYNM-KPF,5,3,Male,44,15,Unmarried,Crafts,13,No,1
2885-HVOPIK-X3Z,1,2,Female,68,14,Unmarried,Sales,9,No,1
8687-PKARKB-0I0,3,5,Male,64,11,Married,Professional,14,No,2
2718-PMYPKN-49S,2,2,Male,43,19,Married,Sales,3,No,5
0799-UCRCSR-HHJ,5,4,Female,21,16,Unmarried,Sales,0,No,3
8813-UDSONB-OPJ,2,1,Male,44,16,Unmarried,Professional,7,No,1
7513-RQIHWF-O12,3,4,Female,21,16,Married,Agriculture,0,No,6
4110-RCPWBT-UB5,4,4,Female,55,13,Married,Professional,13,No,4
2298-OUTTWQ-1IF,2,1,Male,20,12,Married,Crafts,1,No,3
7498-EEYJYN-NHZ,1,1,Male,41,13,Married,Sales,6,No,3
2178-XTHVQD-UX5,4,4,Male,60,14,Married,Labor,25,Yes,2
0344-LJPLEA-C4O,2,4,Female,71,18,Married,Professional,12,No,2
0032-AKTRIG-C0N,1,1,Male,44,19,Married,Professional,6,No,3
1906-FOLHPJ-CZZ,3,1,Female,67,14,Married,Sales,7,No,2
8638-JHITJS-8LX,2,4,Male,18,13,Married,Labor,0,No,4
1425-JAFCJG-R12,2,4,Male,21,16,Married,Sales,0,No,5
0643-DLNOQV-O4Q,3,3,Female,75,19,Unmarried,Sales,13,No,1
9702-XRANJC-13S,1,1,Male,28,13,Unmarried,Service,4,No,1
2062-ZTUYWQ-9IA,5,5,Female,58,14,Married,Service,21,No,5
9354-GTFVFQ-16K,3,4,Male,32,10,Unmarried,Agriculture,12,No,1
9826-KJMIJL-MCK,1,3,Male,19,14,Unmarried,Labor,0,No,1
8183-NNLPMD-SWS,4,5,Female,63,18,Unmarried,Labor,17,Yes,2
1559-QPEICW-T7K,2,5,Male,35,17,Unmarried,Professional,1,No,1
7867-AAQREG-Y59,2,2,Female,59,15,Unmarried,Professional,11,No,1
2469-FSIKWB-E60,4,4,Male,77,10,Married,Service,36,Yes,2
7199-FSNBCQ-QRJ,1,1,Female,79,15,Married,Sales,9,Yes,2
7056-HUMCNT-L6F,2,3,Male,76,14,Married,Sales,1,Yes,2
8546-NSMOFT-BDJ,4,1,Female,65,18,Unmarried,Agriculture,24,Yes,1
8743-OEYNFL-WTY,4,4,Female,33,10,Married,Crafts,8,No,2
7287-HYPLCA-0YV,3,4,Male,27,12,Unmarried,Professional,1,No,1
4532-CPXGCN-TY1,4,5,Female,58,19,Unmarried,Sales,2,No,1
5339-SIAYPS-VWA,4,2,Female,50,17,Married,Professional,4,No,4
9780-WTOMLB-AYF,4,1,Male,64,19,Married,Crafts,20,No,2
2021-WCJHTM-I0Y,1,2,Female,53,18,Married,Professional,4,No,3
1590-MJNDRF-FYT,1,1,Female,26,15,Married,Sales,0,No,2
7831-EXTRYH-24F,4,2,Female,44,18,Married,Service,17,No,7
6663-QLONPG-BER,5,4,Male,51,13,Married,Crafts,17,No,2
4636-OGXYOP-G8N,1,2,Female,20,15,Unmarried,Agriculture,0,No,3
1683-WPTVNS-INC,3,5,Male,50,15,Unmarried,Service,24,No,1
6971-XJJGUA-FOH,1,1,Female,72,15,Married,Professional,15,No,2
9114-RKFWAX-CQ6,2,1,Male,37,16,Unmarried,Labor,7,No,2
6764-RLBSBF-VL4,1,1,Female,73,18,Married,Sales,18,Yes,2
9442-DZYXWE-3RQ,5,5,Male,69,10,Unmarried,Sales,4,Yes,1
6606-HDHYPQ-ALO,3,3,Female,29,15,Married,Sales,0,No,2
5750-ELAIMA-BKT,1,1,Male,54,8,Married,Service,20,No,3
7896-BSXTXK-N3B,5,3,Male,62,10,Married,Service,19,No,3
4389-GBKFXB-QAS,5,2,Female,28,15,Unmarried,Agriculture,6,No,1
4721-QQEAWM-PU4,1,2,Male,73,16,Married,Professional,15,No,2
8592-MLJXCD-ZU1,1,1,Male,47,18,Married,Sales,3,No,2
9139-ROWUXP-2VS,3,4,Female,72,12,Married,Service,19,Yes,2
2610-FLEKEU-W4B,2,3,Female,56,13,Unmarried,Service,14,No,1
9859-QUGDRR-6ZJ,3,2,Male,54,14,Unmarried,Sales,5,No,1
8126-ZZTAAG-KVJ,4,2,Male,45,7,Unmarried,Service,11,No,1
0943-RKQWCU-GK7,3,3,Female,19,14,Married,Professional,0,No,4
5129-TRPSYO-456,2,1,Male,50,15,Married,Professional,15,No,2
1125-WSNSLC-7RQ,3,4,Male,49,22,Married,Service,12,No,4
9986-NEXLVW-QB2,1,1,Female,66,15,Married,Sales,7,Yes,2
0550-QFCXTL-1UY,2,4,Female,58,17,Married,Sales,7,No,3
9407-JEVSSB-HYY,3,3,Female,59,15,Unmarried,Sales,3,No,1
2990-QBKGKM-BIR,1,1,Male,20,12,Unmarried,Crafts,1,No,1
0472-PSMKTM-XZ8,4,5,Female,24,17,Married,Service,0,No,3
1462-SXEVBW-VFB,4,2,Male,42,14,Unmarried,Professional,7,No,3
4213-XPVFQB-OTG,2,1,Male,79,12,Unmarried,Labor,26,Yes,1
6091-HEBKSI-QCG,2,1,Female,19,14,Married,Sales,0,No,3
2720-KLDQBG-5GZ,4,4,Female,48,14,Unmarried,Sales,6,No,1
1324-WLMPHA-JYH,3,2,Female,74,11,Unmarried,Professional,13,Yes,1
9284-WZHORW-1F0,4,4,Female,27,19,Unmarried,Professional,0,No,1
3405-RDIPBB-DDS,1,4,Male,53,16,Unmarried,Professional,9,No,1
9454-YISEAZ-K0D,1,1,Female,72,19,Unmarried,Sales,9,Yes,1
5034-BGWIVG-7OV,3,2,Male,18,13,Unmarried,Professional,0,No,1
7559-ZYVIKN-UT6,4,2,Female,55,16,Married,Labor,24,No,2
6887-CUYUZU-X95,4,2,Male,46,8,Unmarried,Crafts,8,No,1
3105-HMVKHW-FW4,4,2,Male,53,19,Married,Sales,6,No,2
1145-YQLGYX-7S6,3,4,Female,31,18,Unmarried,Professional,1,No,5
5642-MQLRCM-B3N,5,5,Female,19,14,Married,Sales,0,No,4
5023-JCJQTK-DF3,3,2,Male,56,12,Unmarried,Sales,14,No,1
1208-OTGYIY-ISM,1,1,Female,50,17,Married,Service,14,No,2
8861-BZMCAM-0UM,2,1,Male,26,19,Married,Service,0,No,5
3902-BESDFP-CX1,5,4,Female,67,8,Unmarried,Crafts,30,No,1
3145-RJYXMU-9GP,1,3,Male,42,18,Unmarried,Professional,1,No,2
1940-DWFDGN-L81,3,3,Female,35,21,Unmarried,Professional,2,No,1
0074-IEYMHS-EQ5,1,4,Male,45,20,Unmarried,Agriculture,10,No,1
6543-LLFVMV-WXX,3,1,Male,18,9,Unmarried,Sales,0,No,2
2991-VMJIUI-QQL,5,2,Female,38,10,Unmarried,Sales,6,No,1
2583-SNENRM-DOI,3,1,Female,32,14,Unmarried,Service,4,No,2
4605-XKYPRR-35T,5,3,Female,20,12,Married,Sales,1,No,4
9565-CKQZAR-8A2,1,2,Female,77,14,Married,Professional,29,Yes,2
4891-ZLXKMD-R8X,5,2,Female,34,16,Married,Labor,7,No,2
8879-BDJSEM-N9Q,2,1,Female,55,14,Married,Service,18,No,4
1697-VBCPSG-OWV,3,3,Female,56,18,Married,Sales,4,No,5
7309-OBFGCQ-B8M,5,4,Female,78,14,Married,Service,34,Yes,2
6924-TOWHVQ-BR6,1,2,Male,73,13,Unmarried,Sales,9,Yes,1
0251-NNYDYD-ZVW,4,2,Male,44,15,Unmarried,Service,5,No,1
4795-DHIIEL-AKP,3,1,Female,28,12,Unmarried,Sales,1,No,3
8386-JTJBGF-K6C,1,1,Female,62,17,Unmarried,Labor,26,No,1
4947-RJJEDN-7RN,5,5,Female,73,12,Married,Sales,8,No,2
8193-BKLGVR-4BH,1,1,Female,18,10,Married,Agriculture,2,No,5
9049-IXVOST-CNT,1,1,Female,36,17,Unmarried,Labor,8,No,1
9110-FVPBBH-02Q,2,4,Male,39,14,Married,Professional,11,No,2
8372-ZSWGHU-LH8,1,1,Male,48,19,Married,Crafts,11,No,2
5297-GKMENW-FQC,2,1,Female,48,17,Married,Crafts,12,No,4
3045-RSWAPX-5QP,2,4,Female,18,13,Married,Sales,0,No,4
6318-GJXIZZ-26J,5,5,Female,73,20,Unmarried,Professional,13,No,1
4451-NEQWOG-BFC,1,5,Female,76,11,Married,Crafts,24,Yes,4
4010-NBXOCJ-UT7,5,5,Female,72,13,Unmarried,Crafts,40,Yes,1
0785-RMHBSX-QYK,4,1,Female,58,18,Unmarried,Service,17,No,1
9282-WPEYAO-PTU,5,5,Male,41,18,Married,Sales,3,No,2
7698-RZOTTO-EC9,2,1,Male,50,15,Married,Crafts,17,No,2
9831-FASJKX-KDA,4,5,Male,20,15,Unmarried,Crafts,0,No,4
8906-YTASPW-PT4,2,1,Female,79,13,Married,Sales,7,Yes,2
1009-GGLDAH-TAC,5,3,Female,52,10,Married,Professional,8,No,2
7178-QWDZEB-BZQ,4,1,Female,62,7,Married,Sales,5,No,2
8321-KZDZZX-H8T,1,3,Male,25,15,Married,Sales,0,No,4
0577-TWNSNX-7EF,2,5,Male,29,11,Unmarried,Crafts,7,No,2
1636-AJDHWK-OJU,5,4,Male,18,13,Unmarried,Professional,0,No,1
2129-FHCWLZ-ZM5,3,3,Female,70,18,Unmarried,Professional,12,No,1
1446-EOSUKZ-KSJ,2,2,Male,18,13,Unmarried,Professional,0,No,3
6725-WVDKTL-Y9J,3,4,Female,37,13,Unmarried,Sales,4,No,1
4108-OUNWAB-W0Q,5,4,Female,54,12,Married,Sales,4,No,2
5128-AHGTLR-ECI,2,1,Female,28,15,Married,Sales,0,No,4
1656-EBYZAL-ZLY,1,1,Male,48,20,Married,Professional,9,No,2
8065-JTDURW-OCG,4,1,Female,74,17,Unmarried,Service,22,No,1
2623-MEOMRM-QB7,1,1,Male,54,17,Unmarried,Sales,11,No,1
6856-KHZATU-IGL,4,3,Male,57,19,Married,Service,12,No,2
7405-OIJWSJ-4IB,1,2,Male,29,13,Married,Crafts,6,No,2
4891-UBNVXR-I1X,2,2,Male,37,11,Unmarried,Professional,4,No,3
0378-YTNFRY-YPC,5,5,Male,21,13,Unmarried,Crafts,1,No,1
1092-ZIWTTO-1MD,2,3,Female,48,13,Unmarried,Sales,4,No,1
9101-HEPAWQ-C1J,5,2,Female,43,12,Married,Service,11,No,2
7131-KZAJQV-CVB,2,3,Female,47,18,Unmarried,Crafts,18,No,2
8354-KNMJNR-QEC,1,1,Female,32,15,Married,Professional,1,No,5
1917-UNVOZH-K3E,5,4,Male,27,15,Married,Professional,1,No,3
2704-LZYTQD-QWX,2,1,Male,27,11,Married,Sales,1,No,2
6337-DWJYHK-QJE,5,5,Male,67,20,Unmarried,Professional,12,No,1
8388-GRBDWT-6P5,1,2,Female,30,16,Unmarried,Sales,0,No,1
5783-UYAGKS-G83,1,4,Female,67,16,Married,Sales,5,No,2
5616-QVURZC-BJ4,5,4,Female,52,13,Married,Professional,20,No,4
7843-FWHVGC-QYE,1,1,Male,73,15,Married,Sales,3,No,2
5637-LPBUOO-JAH,1,2,Male,76,13,Unmarried,Sales,13,Yes,1
7968-YDYADQ-JZV,2,3,Male,23,15,Unmarried,Professional,1,No,1
7213-WOTHDB-WNU,5,5,Male,62,16,Married,Labor,17,Yes,2
3741-ABJXPY-CMH,5,4,Female,55,14,Married,Crafts,26,No,2
3898-XYJZTF-LML,1,1,Male,24,15,Unmarried,Professional,1,No,1
5523-BSOVSA-AOW,4,5,Male,20,13,Unmarried,Professional,0,No,5
6152-MPJNCG-H83,1,4,Female,39,15,Married,Professional,5,No,4
7106-YJPLZU-KLT,2,1,Male,21,16,Unmarried,Sales,0,No,6
9588-FLNZYX-Q8X,2,1,Female,77,14,Unmarried,Professional,18,No,1
4888-HLERTG-7RW,2,4,Male,72,15,Unmarried,Sales,7,Yes,1
3702-CMRZWS-4I0,2,3,Male,20,9,Unmarried,Sales,0,No,2
5757-QFBWHI-1XM,2,1,Female,62,14,Married,Professional,9,No,3
2343-ANDVVY-94B,3,2,Female,62,19,Married,Professional,5,No,2
4045-LHVURA-U05,5,2,Male,57,20,Unmarried,Professional,5,No,1
6347-XUDTDH-69I,3,5,Female,20,15,Married,Crafts,0,No,5
0946-YVIXMA-X0W,1,1,Female,30,8,Unmarried,Professional,2,No,1
6981-NTUZOL-ALR,4,4,Female,35,18,Married,Sales,2,No,2
3055-SIVUGH-FJ5,1,1,Male,69,18,Married,Labor,28,Yes,2
2486-OLWCHI-4KT,1,2,Male,35,15,Married,Professional,6,No,3
8413-ZLZZJN-0CC,4,5,Male,57,17,Unmarried,Labor,25,Yes,1
1495-ORHBEL-NR2,2,1,Male,71,16,Unmarried,Agriculture,32,Yes,1
9446-LFUTDB-7VF,1,1,Female,77,15,Married,Labor,31,Yes,2
8503-WRYEXZ-O7H,5,1,Male,26,9,Married,Professional,5,No,2
0264-XXEEFY-T1N,2,2,Male,23,15,Unmarried,Labor,1,No,1
9131-MPWUMX-Z0U,3,5,Male,46,12,Married,Professional,8,No,2
8452-HAFBNC-BRA,1,1,Female,32,10,Married,Labor,11,No,5
4080-UQGRFL-92T,1,2,Male,64,12,Married,Service,25,No,2
1599-NTGIAV-BHR,5,2,Male,33,9,Unmarried,Professional,6,No,3
2463-SKSPHX-SQ1,1,1,Male,52,10,Unmarried,Sales,2,No,2
5848-XJWTXD-F1Q,1,2,Female,25,14,Married,Labor,3,No,5
8635-SSCGQX-N1I,3,1,Female,78,18,Married,Labor,13,Yes,2
5702-MPUGBY-GWR,4,1,Male,58,15,Unmarried,Service,16,No,1
5860-SICLLL-BPL,5,4,Female,21,16,Married,Professional,0,No,6
5273-MFTMQI-1W9,3,1,Female,30,11,Married,Professional,4,No,2
8221-APKTFC-YQB,5,1,Female,78,12,Unmarried,Sales,11,Yes,1
1802-JIGHIT-40I,4,2,Male,79,13,Married,Professional,34,Yes,2
8152-VLJKWQ-IFQ,2,3,Male,31,9,Unmarried,Sales,3,No,2
6573-TUUUVJ-YMX,5,2,Male,58,22,Married,Sales,2,No,3
6433-SDEDZO-V8L,3,3,Male,48,14,Unmarried,Labor,13,No,2
5025-ICIWXS-G6Z,4,5,Male,30,14,Unmarried,Sales,1,No,2
6448-ZAIFUT-RS7,4,1,Male,69,12,Married,Labor,27,Yes,2
7615-RJZRPM-3IE,4,1,Female,52,20,Unmarried,Crafts,16,No,1
5033-ZFUSQS-D1B,5,3,Female,27,17,Unmarried,Professional,1,No,1
1689-UOMLFK-RWR,1,2,Female,27,17,Married,Crafts,4,No,3
8819-ICVEWX-9VL,2,1,Female,45,14,Married,Service,20,No,6
7528-JXQJHK-NT4,5,5,Male,77,17,Unmarried,Labor,38,Yes,1
1785-HTPJXX-FDC,2,3,Male,36,20,Unmarried,Professional,2,No,2
1478-EHVOGF-I3J,1,1,Male,69,12,Married,Sales,3,Yes,2
7530-CYAIRM-GFW,2,2,Female,79,16,Unmarried,Sales,5,Yes,1
7224-IUGMTZ-OWE,2,3,Male,50,20,Married,Labor,17,No,3
9094-UEYGMO-CBU,2,2,Male,37,14,Married,Professional,9,No,4
7406-EQOEFH-RKP,4,4,Male,37,14,Married,Labor,10,No,4
8798-SHDIXM-YZ0,1,3,Female,19,14,Married,Sales,0,No,5
9411-CNRRPX-2HW,3,2,Male,56,17,Unmarried,Professional,16,No,1
4453-ULMBSM-R8M,2,3,Female,21,13,Married,Sales,0,No,5
1870-DEUJOQ-7LF,1,2,Male,38,16,Unmarried,Professional,9,No,3
4711-LDKBDA-6E1,2,1,Male,64,19,Unmarried,Sales,6,No,1
6271-UTJWZZ-W2J,3,1,Female,77,21,Unmarried,Sales,7,Yes,1
0052-JAKAKY-2N2,3,3,Female,62,13,Married,Labor,25,No,2
0123-MKOGIQ-0L8,3,2,Female,39,16,Married,Sales,5,No,5
4159-GADQKA-0AY,1,3,Male,19,14,Unmarried,Professional,0,No,1
9688-LUOMBJ-M3P,4,2,Female,74,13,Married,Sales,17,Yes,2
2098-YCSUFO-803,5,4,Female,39,20,Unmarried,Sales,1,No,1
7013-GUTZBB-KBW,4,1,Female,40,19,Unmarried,Professional,5,No,1
6177-YTJFDA-1WI,4,3,Male,41,14,Unmarried,Labor,16,No,1
3667-DGDYGJ-SJO,4,1,Female,25,15,Married,Crafts,2,No,4
3361-HGNAUM-YPZ,4,4,Female,42,17,Married,Sales,0,No,5
1350-YEDEZZ-IW5,2,2,Male,44,9,Unmarried,Sales,4,No,3
7235-KGKKXX-B4S,1,5,Female,32,13,Married,Labor,10,No,2
7995-ANQBMM-GQB,3,3,Male,45,18,Unmarried,Professional,5,No,1
4536-GMAOFO-C7G,2,1,Female,29,11,Unmarried,Professional,5,No,1
1764-VKXGZS-WWX,3,1,Female,34,12,Unmarried,Professional,8,No,3
7116-WXOIFQ-670,4,4,Male,31,13,Unmarried,Labor,7,No,1
9067-YFIWQS-MHY,1,4,Female,36,16,Married,Sales,2,No,4
3789-UDLMOK-4MN,1,3,Female,55,16,Unmarried,Sales,7,No,1
1659-AJYJAE-BX5,5,5,Female,47,11,Married,Agriculture,15,No,3
7391-UCUHDJ-1N5,1,1,Male,21,8,Married,Labor,4,No,6
4138-WUCRKF-AMD,3,2,Male,63,11,Unmarried,Agriculture,20,No,1
7215-SCKBBO-NO4,1,1,Male,59,19,Unmarried,Sales,4,No,1
3699-VWOREM-6X8,5,4,Male,48,18,Married,Professional,7,No,2
0123-MVBNGR-7O5,4,4,Male,76,15,Unmarried,Labor,27,Yes,1
4215-ZHKEQG-X50,4,4,Female,68,7,Unmarried,Sales,7,No,1
0076-HVSWXM-HUQ,3,1,Male,73,11,Unmarried,Labor,30,Yes,1
1916-VXTESO-0TE,1,2,Female,55,11,Unmarried,Labor,20,Yes,3
2318-GCPSTT-9B0,4,3,Female,29,19,Married,Sales,0,No,5
9081-LQKEHW-40Z,5,5,Female,28,16,Unmarried,Sales,1,No,4
3617-BAILYV-5WS,3,1,Female,57,16,Married,Professional,11,No,3
8498-ANIERZ-SOX,3,2,Female,76,9,Married,Sales,22,Yes,2
8344-YNPUTQ-BS9,5,1,Female,54,14,Married,Service,11,No,5
2313-BFPBEY-5EQ,2,3,Female,25,18,Married,Professional,0,No,4
3449-QXLGQU-HL2,2,1,Male,51,14,Unmarried,Professional,7,No,1
9148-FRUXBB-3CE,5,2,Female,27,12,Unmarried,Agriculture,7,No,1
7411-AIDLYW-Q06,1,1,Female,64,9,Unmarried,Professional,11,No,1
7010-QEHKRU-RM0,5,5,Female,75,9,Married,Crafts,32,No,2
9386-OCWGFF-CKA,1,2,Male,21,16,Unmarried,Service,0,No,1
6571-NXPQFV-EMJ,4,1,Female,57,17,Unmarried,Sales,8,No,1
7287-UOJGBQ-DRW,3,1,Female,44,21,Married,Crafts,6,No,5
7101-VLEOEW-OJ7,5,4,Male,51,13,Married,Sales,3,No,4
3885-HCJBLU-PGQ,5,5,Female,36,19,Married,Professional,7,No,3
2932-ZGALWZ-L46,1,1,Male,25,12,Unmarried,Professional,3,No,2
1599-IFCVAG-M36,5,1,Male,39,15,Unmarried,Professional,7,No,1
2320-HDHNCQ-XXL,1,1,Female,35,14,Married,Crafts,7,No,4
7735-TJYXEW-BG0,5,3,Female,22,12,Married,Professional,0,No,4
6252-CJKGDC-H6U,2,1,Male,26,12,Unmarried,Professional,2,No,1
0305-JXBKTV-GE1,4,3,Female,55,13,Unmarried,Professional,15,No,1
9563-EQXDEW-J9B,5,4,Male,51,19,Married,Professional,9,No,2
5408-VNAADZ-C59,3,3,Male,20,15,Unmarried,Sales,0,No,1
9636-LDFQLP-Q92,2,5,Male,39,20,Unmarried,Labor,9,No,1
6817-VAWTEI-B1W,5,3,Male,74,8,Unmarried,Crafts,43,Yes,1
4223-KPOZJK-90G,1,1,Female,57,10,Unmarried,Professional,12,No,1
5108-UHKJMO-ZYU,1,2,Female,56,11,Unmarried,Sales,2,No,2
7894-IUDVPG-NCY,4,2,Male,61,9,Unmarried,Labor,27,Yes,1
5900-ZDZOTK-CHH,1,1,Female,44,16,Unmarried,Sales,3,No,1
3669-VGOBHX-TBH,5,4,Female,48,17,Married,Professional,7,No,3
6354-YEDPOQ-U8E,1,1,Male,77,12,Unmarried,Service,29,Yes,2
0904-SOEITG-6WZ,5,2,Male,51,16,Married,Crafts,19,No,6
7711-OLTGIS-BYZ,2,2,Male,54,17,Married,Sales,1,No,2
3486-HOBUSQ-XYJ,4,3,Female,54,16,Unmarried,Professional,8,No,1
8681-LQUWES-XE6,5,5,Female,79,11,Married,Professional,13,Yes,2
4031-LLUZAE-T5B,4,4,Female,43,16,Married,Professional,9,No,2
5911-YIEHQT-M14,1,2,Female,75,16,Unmarried,Professional,11,No,1
4821-QWICIL-3O3,3,2,Male,25,16,Married,Sales,0,No,2
8028-XWQEYK-KQQ,5,2,Male,70,20,Married,Crafts,28,Yes,2
5187-MBJCOX-L7K,4,3,Male,18,13,Married,Sales,0,No,3
2482-PRCWXB-GKH,4,1,Male,60,13,Unmarried,Service,20,No,1
2131-MLWCNY-N3Z,2,5,Male,46,11,Unmarried,Sales,9,No,2
4649-XQIERQ-NX3,5,5,Male,29,11,Unmarried,Professional,5,No,2
8612-LRUHOZ-UB7,3,5,Female,32,12,Married,Sales,2,No,2
4610-AQKNEI-8SL,1,1,Male,63,11,Unmarried,Sales,13,No,1
8163-YIYWHC-E4Q,1,2,Female,29,22,Married,Sales,0,No,4
2384-IAMKEU-IE6,5,5,Female,20,12,Unmarried,Sales,0,No,2
6192-FFWPIK-4XF,4,2,Female,36,15,Unmarried,Professional,5,No,1
3119-TNKOXG-00O,4,3,Male,37,12,Married,Professional,4,No,4
9827-KTWUYN-E41,3,5,Female,59,10,Unmarried,Professional,22,No,1
8897-LGRDDL-815,5,5,Female,64,19,Unmarried,Sales,11,Yes,1
0426-XJDJWQ-I5M,2,4,Male,78,21,Married,Sales,2,Yes,2
1580-BDVEHG-V4S,4,3,Female,68,19,Married,Sales,7,No,4
0638-VOSAQV-G80,3,4,Female,77,10,Unmarried,Service,29,No,1
4166-MFJSXA-T7W,3,2,Female,56,20,Unmarried,Crafts,24,No,3
0865-TGCVLT-KUD,5,4,Male,61,14,Married,Sales,1,Yes,2
9514-WIXQQL-ABO,3,3,Female,30,16,Unmarried,Agriculture,6,No,1
8861-DDLBCY-RNJ,2,2,Male,27,21,Married,Service,0,No,4
6592-EUPEXN-QJ7,1,2,Female,35,12,Married,Sales,5,No,4
9910-GXMLHA-13C,4,2,Female,60,15,Married,Labor,26,Yes,2
6772-ZVVRDK-NX4,1,1,Female,26,14,Unmarried,Labor,5,No,1
6299-IMFAQU-EAQ,5,5,Female,27,16,Unmarried,Sales,1,No,1
4922-CZOOJF-PSK,4,2,Male,36,15,Married,Professional,4,No,4
6670-RHMWYQ-KNJ,4,2,Female,75,19,Unmarried,Sales,7,Yes,1
6590-SDFAWO-HEY,1,1,Female,59,19,Unmarried,Sales,5,No,1
4038-XRNFXU-8JL,5,5,Female,34,16,Married,Crafts,9,No,3
7865-BNVTDE-9BH,2,1,Female,73,10,Married,Sales,10,Yes,2
0724-PVHYQY-ZJL,3,1,Male,67,10,Married,Service,24,Yes,2
